# S231 phase-three census: BOTH continuation tables' use on the FITTED build,
# taken so the one-ply shares stand beside S222's 96.62 / 95.15 / 19.15 % and
# S024's 97.56 / 96.19 / 27.14 %, and so the two-ply table's own three shares
# exist at all. A same-tree control at phase one's incumbent vector is beside
# it, so a moved share is attributed to the fit or to the tree rather than
# explained.
#
# WHAT THIS IS. `adocs/data/S024_census_run.py run <engine>` over the same 400
# positions of `adocs/data/S024_census_positions.txt` -- one per game from
# `adocs/data/S219_aa_calibration.pgn`, `random.Random(24)` shuffle, each
# game's own midpoint ply -- at depth 10, Hash 16, `ucinewgame` between
# positions, driven through one persistent UCI process. The script is the one
# S231 phase one extended to eight counters; only the binary under it is new.
#
# THE BINARY. S231's fitted `src/search_params.hpp` -- this project's own SPSA
# lane of 2026-09-19/20, `adocs/data/S231_spsa_trajectory.tsv` -- with the
# eight throwaway counters patched in. Built in a detached worktree at
# `abe251b` with the fitted header copied in; `cmake
# -DCMAKE_BUILD_TYPE=Release`, its own `build/`, the real tree's never
# touched, the worktree removed after the run. The instrumentation is not in
# the shipping engine and never was: an `info string cont_hist_census` line is
# not on the UCI surface `tests/test_uci_surface.cpp` guards. The exact diff is
# at the bottom of this file, so the run reproduces without it ever having been
# in the tree. The script writes `adocs/data/S024_census.tsv`, so it was run
# from the worktree's copy and S024's own artefact in this tree was never
# touched -- what S222 did.
#
# THE CONTROL. The same instrumented binary rebuilt with `abe251b`'s own
# `src/search_params.hpp` -- phase one's incumbent 17/18/26 twice -- and the
# same 400 positions re-run. It separates the vector from the tree, and here
# it says the fit moved almost nothing: the tree is 2.2 % smaller (29450590
# nodes against 30121175) and every share is within four tenths of a point of
# the control's. The one-ply non-zero share is 19.89 % fitted against 20.22 %
# at the incumbent vector, so the fitted vector reads a non-zero one-ply entry
# slightly **less** often, by 0.34 points; the two-ply non-zero share is
# 27.51 % against 27.31 %, 0.20 points the other way. Both runs were repeated
# once and reproduced to the counter.
#
# THE READING. The two-ply table is **not** inert wiring: the move two plies
# back exists at 94.24 % of quiet cutoffs and the term is consulted on 95.72 %
# of quiet `score_move()` evaluations -- within a point and a half of the
# one-ply table's 96.53 % and 95.30 % -- and **27.51 % of those consultations
# read a non-zero entry, against the one-ply table's 19.89 % on the same
# run**. The two-ply table is the one that more often has something to say,
# which is a fact about this tree's shape and not a claim about strength: what
# a table returns is not what it is worth (DEC-019), and
# `adocs/data/S231_sprt.sh` decides the step. The one-ply figures are S222's
# own profile again, a third of a point apart on all three, on a tree 3.4 %
# smaller than S222's 30474552.
#
# WHAT THE THREE NEW DENOMINATORS ARE, since they differ from the one-ply
# three's by more than the guard: `writes_with_prev2` is over
# `writes_total` and `reads_with_prev2` over `reads_total`, so the two-ply
# write share is 2.3 points under the one-ply one -- ply 0, ply 1 and the node
# two plies after a null move pass no two-ply key, where only ply 0 and the
# node after a pass are missing a one-ply one.
#
# SUMMARY, FITTED VECTOR (18/17/24 one-ply, 18/20/24 two-ply), as the script
# printed it:
#
#   positions: 400
#   total nodes: 29450590
#   wall time: 9.7 s
#   writes_total: 1063568  writes_with_prev: 1026634  share: 96.5273%
#   reads_total: 65137855  reads_with_prev: 62074113  share: 95.2965%
#   reads_nonzero: 12343949  of reads_with_prev: 62074113  share: 19.8858%
#   per-position reads_nonzero/reads_with_prev share: min 3.0243%  median 18.1389%  max 40.9168%
#   writes_with_prev2: 1002253  of writes_total: 1063568  share: 94.2350%
#   reads_with_prev2: 62348385  of reads_total: 65137855  share: 95.7176%
#   reads_nonzero2: 17150616  of reads_with_prev2: 62348385  share: 27.5077%
#   per-position reads_nonzero2/reads_with_prev2 share: min 4.9102%  median 25.8215%  max 54.2883%
#   S024-CENSUS-DONE
#
# SUMMARY, INCUMBENT VECTOR, same binary rebuilt with `abe251b`'s own
# `src/search_params.hpp` (17/18/26 twice), same 400 positions, same depth
# and hash:
#
#   positions: 400
#   total nodes: 30121175
#   wall time: 10.0 s
#   writes_total: 1079281  writes_with_prev: 1041783  share: 96.5256%
#   reads_total: 66608262  reads_with_prev: 63516538  share: 95.3583%
#   reads_nonzero: 12845338  of reads_with_prev: 63516538  share: 20.2236%
#   per-position reads_nonzero/reads_with_prev share: min 2.6345%  median 18.2409%  max 41.8208%
#   writes_with_prev2: 1017968  of writes_total: 1079281  share: 94.3191%
#   reads_with_prev2: 63802599  of reads_total: 66608262  share: 95.7878%
#   reads_nonzero2: 17424875  of reads_with_prev2: 63802599  share: 27.3106%
#   per-position reads_nonzero2/reads_with_prev2 share: min 4.7291%  median 25.5310%  max 50.9634%
#   S024-CENSUS-DONE
#
# Rows of the FITTED run, one per position, from the script above.
# S024 verdict-1 H0 census. Regenerate with:
#   ~/.venv/chess/bin/python adocs/data/S024_census_run.py run <engine>
# One row per adocs/data/S024_census_positions.txt entry, depth 10, Hash 16 MB, ucinewgame between positions.
# writes = calls of history_on_quiet_cutoff(); writes_with_prev = those with prev_move != 0; writes_with_prev2 = those with prev_move2 != 0 (S231).
# reads = quiet-move score_move() evaluations; reads_with_prev = those where the one-ply continuation term is consulted; reads_nonzero = those where it is non-zero; reads_with_prev2 and reads_nonzero2 are the same two for the two-ply table (S231), and are 0 when the binary carries S024's five-counter instrumentation.
idx	game_index	ply	fen	nodes	elapsed_s	writes_total	writes_with_prev	reads_total	reads_with_prev	reads_nonzero	writes_with_prev2	reads_with_prev2	reads_nonzero2
210	412	64	5r2/8/p1rpb1k1/2p1p1pp/2P1N3/Pp1PRPPP/1P4K1/7R w - - 4 36	45036	0.011661767959594727	1297	1270	73316	68716	8565	1102	66390	9083
211	966	49	2br2k1/5ppp/1p3n2/3Pp3/4P3/P2PPB2/1P4PP/5RK1 b - - 1 28	45095	0.013185262680053711	2015	1910	97558	91808	15827	1776	90933	23104
212	767	52	6k1/1p2rppp/2pp4/r3q3/2P1Pp2/P2P4/4QPPP/1R3RK1 w - - 2 30	35504	0.011387109756469727	1009	938	83170	77304	10190	927	77784	16417
213	29	91	8/1p6/2p1p2p/2rbk1p1/N5PP/P5K1/1P3R2/8 b - - 0 49	74498	0.01886892318725586	3739	3623	116678	112716	28233	3652	114004	42054
214	425	72	8/2N2kp1/p3Rp1p/Pp1r4/1Pb4P/6P1/6P1/6K1 w - - 0 40	28156	0.0067713260650634766	1473	1448	46341	44179	7658	1339	42008	8617
215	37	88	6k1/1br1q1b1/6Qp/3pPB2/1p3P2/P6P/5KP1/3R4 w - - 2 48	143359	0.04908013343811035	4668	4450	319439	303470	39779	4542	315194	52337
216	416	47	1rr3k1/5ppp/3bp3/1P1p1q2/3Pn3/P4NP1/1B2QP1P/2R1R1K1 b - - 0 27	185010	0.06654906272888184	5171	4997	430152	414579	95362	4929	418070	135377
217	649	48	4r1k1/3p1pp1/p4qnp/2p1p3/2P1P3/P1BPR1PP/5P2/1Q4K1 w - - 5 28	48008	0.014305353164672852	2221	2191	123578	118121	23746	2009	116192	36954
218	861	47	3r4/pp4kp/2n5/3pp3/8/2P1R3/PP4PP/5RK1 b - - 1 27	39721	0.012022018432617188	2624	2426	114038	107781	26235	2397	104268	31548
219	748	61	5r2/2p5/1pkp4/p4P1p/P1P4P/4R3/1P4P1/6K1 b - - 0 34	18910	0.0043087005615234375	939	901	30180	28265	3597	870	27989	6951
220	714	34	r3k2r/5pp1/p1nq3n/4p2P/1pbpP3/P5P1/1KPB1QB1/4R1NR w kq - 0 21	83239	0.029649734497070312	2901	2803	224184	214283	24582	2745	211177	34549
221	319	53	6k1/2pn1p2/2r1p1pp/R1P5/p2rP3/P2P2P1/5P1P/2R2BK1 b - - 2 30	65306	0.018674612045288086	2550	2442	114033	109713	25414	2337	107870	35829
222	744	39	r4rk1/6p1/1bq1p2p/ppN2p2/1n1P1n1B/P3RN1P/1P1Q1PP1/3R2K1 b - - 0 23	139013	0.04639124870300293	1493	1445	247538	229475	16127	1389	238038	23753
223	938	110	8/5k2/8/5BK1/6PP/7r/8/8 w - - 3 59	15478	0.003325939178466797	1506	1467	31634	30095	4252	1355	29556	7194
224	548	64	4b1k1/r4pp1/2p2b1p/8/8/3N3P/2P1NPP1/3R2K1 w - - 1 36	56225	0.01633000373840332	3560	3435	171238	164382	52598	3141	158093	64829
225	873	66	r2r2k1/5p2/2p3p1/p3P2p/RnP5/1R3B1P/5PP1/6K1 w - - 2 37	34540	0.01019906997680664	1198	1130	82436	76781	11069	953	73864	14410
226	839	54	4r1kr/5q2/2p1p1p1/8/2RP2p1/6P1/5P1P/4R1KQ w - - 5 31	78144	0.020019054412841797	2133	2104	134525	129966	26121	1915	127187	34306
227	165	74	7k/5p2/1p5p/5N2/5KQP/8/5bP1/q7 w - - 8 41	75088	0.017474889755249023	3990	3910	120950	116867	34105	3803	113892	40587
228	932	41	2rr2k1/1p4b1/p1bp2pp/4pp2/1PPpP3/P2P1B1P/3B1PP1/2R1R1K1 b - - 1 24	28361	0.007840156555175781	754	743	51446	47706	5336	672	48506	9221
229	489	66	2R5/5ppk/3br3/8/6P1/1PR1P2B/1P1r4/6K1 w - - 3 37	90057	0.024376392364501953	4430	4337	196388	191356	62778	4369	192533	81595
230	490	46	5rk1/p1p2pp1/2p4p/3qP3/8/1P1b1N1P/P2Q1PP1/2R3K1 w - - 9 27	56762	0.01751089096069336	1618	1571	140459	131916	21488	1409	129703	29246
231	152	63	5rk1/5pp1/2B4p/q7/p3Q3/Pb2P2P/5PP1/5RK1 b - - 4 35	170221	0.05512070655822754	7024	6842	479258	467557	140370	6857	468989	184642
232	711	37	2b2rk1/rpq2pp1/3b3p/PR1Bp3/8/2B2QP1/P4P1P/3R2K1 b - - 5 22	154046	0.051278114318847656	2515	2372	313196	304537	39821	2362	300209	62019
233	306	70	3r2k1/rb2qp1p/3b2p1/2p1p3/1pQ1P1B1/PR1P2PP/5P1N/1R4K1 w - - 4 39	112838	0.03588366508483887	3306	3180	279082	269024	51104	3243	271569	79224
234	960	64	8/1p3k2/5bpp/r1ppr3/p2N2P1/P1P1PP2/1P2R1K1/7R w - - 0 36	43667	0.013354063034057617	1153	1078	87067	80129	15926	1050	82077	14686
235	435	65	6k1/2r3bp/1Qqp4/P1p1p3/1p6/3P1PPP/6K1/R4R2 b - - 4 36	47393	0.014778852462768555	2306	2236	109694	104945	20076	2244	106124	31614
236	498	101	8/2R5/8/4rp2/2B1pk2/4p3/6K1/8 b - - 15 54	26937	0.006709575653076172	2675	2628	68326	66529	14914	2628	66813	24982
237	586	50	5rk1/1p2q2p/p4ppQ/2bR4/P3r3/4PN1P/1P3PP1/5RK1 w - - 0 29	77387	0.027587890625	1686	1601	196844	187227	24244	1600	190311	43103
238	148	115	8/6k1/5p2/6pR/5r2/8/4K2P/8 b - - 5 61	49866	0.013202190399169922	4208	4137	89685	87157	25328	4003	86869	34837
239	359	60	4r2k/2Q4p/8/3p4/pP4p1/P7/3N1q2/2RK4 w - - 5 34	62110	0.01784229278564453	2801	2743	128001	122965	28544	2563	119171	33170
240	315	75	r4k2/1B4p1/5p1p/5P2/2p2P2/P1P1R1P1/3n1K1P/8 b - - 0 41	39676	0.010323047637939453	2054	2010	76952	74350	19581	1993	74800	27960
241	520	19	r1b1k2r/ppqn1ppp/4p3/3p4/P2PN1nP/1P3Nb1/1B2PPP1/2RQKB1R b Kkq - 6 13	69369	0.022562503814697266	1771	1676	149844	141724	11666	1727	146666	19857
242	502	46	r6k/p1p3pp/4qp2/p4B2/Pn1P4/8/1PQ2PPP/R5K1 w - - 6 27	37321	0.011771202087402344	1163	1101	88631	83980	12459	1125	83970	18503
243	785	68	6k1/5p1p/1p3pp1/3q4/1P1b4/P2Q1R1P/6K1/8 w - - 4 38	69870	0.02026081085205078	4554	4475	181746	177902	46368	4344	174039	63414
244	89	59	1r4k1/4r2p/1p1P2p1/2p1qp2/2P1Pp2/PR6/6PP/3QR1K1 b - - 0 33	43216	0.012998819351196289	886	832	81848	73806	7628	816	76428	10972
245	474	37	2r1rbk1/1pqb1p2/3p1npp/p2Np3/P1P1P3/1Q3NP1/1P3PBP/3RR1K1 b - - 0 22	44725	0.01371312141418457	1476	1464	105934	101585	20361	1471	103876	27592
246	546	35	1q4kr/5pp1/3b1n1p/2n5/3Q4/2N2P2/1PB2PPP/2B1R1K1 b - - 0 21	178243	0.06479024887084961	5097	4987	494672	477087	104362	4867	481207	127461
247	749	46	5rk1/5ppp/6r1/1pP1P3/p1RP4/q3PQ2/P4RPP/6K1 w - b6 0 27	56674	0.017478466033935547	2189	2144	119548	111466	15314	2147	116918	26544
248	579	46	r5k1/1pp1r1pp/8/B2P1p2/5P2/3P4/PP1KBnPP/4R3 w - - 3 27	61777	0.018869638442993164	1297	1211	117502	108838	13483	1223	111849	18351
249	759	47	6k1/p4ppp/1p1bp1n1/q7/P3Q3/2P1BN1P/1P3PP1/6K1 b - - 7 27	55939	0.018527984619140625	2404	2287	141723	133704	17069	2159	130362	27010
250	408	66	8/p1p2p1p/6pP/1P5k/5Q2/4P1P1/1q5K/8 w - - 0 37	17865	0.0041429996490478516	813	785	25644	24951	3085	777	24324	5667
251	583	36	r3r1k1/1p1b2pp/p3pp2/q1np4/P2B4/2bBP2P/2PNQPP1/R3R1K1 w - - 2 22	67892	0.02341008186340332	1190	1166	142879	134429	17407	1189	138959	21681
252	905	39	3r1bk1/2p2p1p/1p2rnp1/pP3p2/P2P1P2/2P1P1PP/5KB1/R1B2R2 b - - 0 23	43991	0.012750625610351562	2073	1975	108014	100914	12320	1848	101175	17195
253	985	71	8/2p2pk1/2r4p/2P3pP/3r2P1/5P2/2R3K1/R7 b - - 0 39	39220	0.010663509368896484	2241	2170	96711	92963	20376	2031	89122	27508
254	430	30	r2r2k1/1p2npp1/1b2b2p/p1qpP3/6n1/PPNB1N2/1BQ1RPPP/5RK1 w - - 5 19	60413	0.0220644474029541	1361	1300	140269	131826	11578	1134	132045	16076
255	90	48	6k1/pp3p2/5p2/5B2/PPp1R1P1/2P3b1/3r4/5K2 w - - 1 28	35673	0.009668350219726562	1929	1883	72641	69895	17475	1828	69851	23338
256	230	92	8/6kp/1R6/1p1p2p1/3r2P1/8/7P/5K2 w - - 0 50	33112	0.007317304611206055	2030	2006	51959	49914	10661	1964	50955	15674
257	377	52	r5k1/5pp1/2R1p3/1p1r1nN1/1P1p1P1p/P7/5BPP/R5K1 w - - 0 30	46571	0.01477193832397461	2125	1963	117051	106359	18619	1901	108212	29697
258	120	91	r6r/1b1n1pk1/1p1p2p1/2p1p1q1/2P1P3/P2P3R/5PB1/1RBQ2K1 b - - 9 49	36461	0.0117645263671875	870	802	93194	83278	9548	806	87800	15341
259	954	38	3r1rk1/2p1qpp1/B1p4p/2Pppb2/Pb1P4/1Pn1P3/1B3PPP/2RQ1RK1 w - - 0 23	25621	0.007419586181640625	525	521	50401	46602	5585	509	48485	11146
260	834	45	r2b2k1/5ppp/p3p3/4N3/P2BnP2/2r3P1/1R5P/5RK1 b - - 1 26	45258	0.013466358184814453	1082	1028	102338	95731	16393	1015	97091	20814
261	734	37	1r2r1k1/1p3p1p/p5pb/4P3/1pP1P1b1/3Rq1P1/PPQ1NRBP/6K1 b - - 1 22	55585	0.018187522888183594	1416	1361	140899	133993	17182	1331	134085	29665
262	197	53	3r3k/8/p2NB1p1/1pp1n3/2Pb4/P2Pq1P1/6QP/5R1K b - - 2 30	59764	0.018541336059570312	1690	1661	132504	127167	21612	1584	124288	17659
263	143	135	8/4qp2/6k1/6p1/3p2P1/bQ1P4/Bp3PK1/8 b - - 33 71	76511	0.018000364303588867	2801	2664	110570	104799	23627	2708	107140	35110
264	104	42	r2q2k1/5pp1/pp1Nr2p/3Q3P/2p1NPn1/P3P3/1b4P1/3R2KR w - - 1 25	91577	0.028394222259521484	835	792	175085	164382	8157	809	167882	15360
265	996	46	5rk1/1p2ppbp/p5p1/P7/2R5/3r3P/1P1BNPP1/n2R2K1 w - - 2 27	33483	0.010812520980834961	730	634	90159	80836	8507	539	78674	16786
266	852	24	2krr3/ppp2pbp/4bpp1/7q/1P6/P1NP1N1P/2P1QPP1/R5KR w - - 1 16	107683	0.0360560417175293	4049	3862	318481	307453	76813	3812	304662	100390
267	221	43	r1b2rk1/1pnq1ppp/8/2R5/1P1NQ3/p7/P2B2PP/4R1K1 b - - 4 25	232393	0.07485175132751465	5104	4962	571770	559238	175025	4937	555780	194118
268	361	50	r5k1/p1p2pp1/3b1n1p/n2pNR2/1p1P4/1PB3P1/P4P1P/2R3K1 w - - 0 29	71951	0.02189946174621582	1571	1506	142679	135484	16932	1490	138804	29767
269	46	76	8/R1R2ppk/8/7p/5r2/2P2P2/2r3P1/6K1 w - - 2 42	79558	0.02161264419555664	4428	4308	160471	155541	42503	4295	155612	51184
270	857	25	r1bqk1r1/1p3p1p/2n1pnpQ/p7/3p4/1P3N1P/PBP1BPP1/R4RK1 b q - 1 16	106319	0.037007808685302734	1978	1834	202775	192497	39747	1786	190616	57486
271	403	42	1r2r1k1/3b1p1p/ppqp2p1/2p1b3/1PPpPB2/P2P1B1P/3Q1PP1/1R2R1K1 w - - 0 25	194289	0.07097887992858887	4856	4573	434695	418030	72061	4725	423221	106275
272	169	58	2q3r1/k2r1pQ1/1p4p1/3pP1B1/2nP4/P5P1/7P/4RRK1 w - - 8 33	87452	0.038510799407958984	2363	2225	181036	172454	29636	2272	174380	48497
273	135	36	r3r1k1/1b3p2/pp1q3p/3p1npN/P7/3P2P1/2P1QPBP/1R2R1K1 w - - 2 22	30930	0.011651039123535156	352	340	58883	53167	4426	330	56411	7431
274	337	35	r4rk1/4bppp/1p1qpn2/pp6/3P1P2/P2NP3/3BQ1PP/1R3RK1 b - - 1 21	75370	0.029111862182617188	2358	2223	228743	214074	29853	2198	217834	40505
275	952	41	3r2k1/1pq2pp1/pN2b2p/P1p3r1/8/1P1P2P1/2P1QP1P/R3R1K1 b - - 6 24	84314	0.031419992446899414	3387	3250	261905	251836	36639	3103	248891	51048
276	216	64	5r2/2k3p1/1p2p2p/2p2n1P/2P1p1B1/P1R1P3/4K1P1/8 w - - 16 36	41614	0.011232137680053711	2484	2435	80047	77780	18055	2378	76530	22392
277	690	63	8/r4pp1/p1p3k1/P2nP2p/2R1NP2/6K1/1P5P/8 b - - 2 35	52586	0.014278888702392578	2477	2371	86719	82162	17965	2400	83704	26156
278	54	40	1k1rr3/1p3ppp/p7/2pn4/P2Pq3/1Pb1PN2/RB3PPP/3Q1RK1 w - - 4 24	98055	0.03295493125915527	1283	1232	180015	174873	24463	1234	171549	33951
279	350	54	5rk1/6np/pq2p3/2pbp3/6Q1/1P5P/3N1PB1/3R2K1 w - - 0 31	81251	0.027008533477783203	1983	1903	163315	157434	20480	1875	156344	31596
280	213	48	6k1/4p2p/5bp1/2P2p2/2r5/3R3P/2PR3P/6K1 w - - 0 28	85326	0.025702953338623047	4430	4233	177656	169780	50953	4347	174312	69630
281	914	32	1r3rk1/pQp2p1p/6p1/4b2b/2P4q/P2B3P/1P2NPP1/R3R1K1 w - - 1 20	82063	0.026654720306396484	1067	1002	136672	129060	26920	1052	131506	39791
282	877	38	r3r1k1/3n1pp1/1pp1p1np/p2qP3/P1NP2PP/2Q2NB1/1P3P2/4R1K1 w - - 3 23	130993	0.04650712013244629	2073	1942	247974	230714	30624	1859	236661	45409
283	395	99	8/8/4kpp1/7p/7P/B1bp1P2/6P1/3K4 b - - 4 53	25451	0.0058231353759765625	1654	1578	42366	40312	9016	1479	39755	15793
284	995	45	4r1k1/1p1r1pbp/pR3np1/P2pp3/3P3q/2N1Q2P/1PP2PP1/3R1BK1 b - - 1 26	67261	0.022492170333862305	1056	1026	143614	137670	13236	988	136651	16853
285	955	33	q1b2rk1/P1p2pp1/5n1p/2bp4/R6N/1PP1P2P/3NBPP1/2B2RK1 b - - 2 20	27536	0.00950765609741211	779	752	81756	73828	8105	520	69003	9447
286	594	41	r4r1k/pb5p/1p6/2b1R3/2Pp4/3P4/PB3PPP/5RK1 b - - 0 24	54025	0.016796588897705078	2110	2060	130903	123592	32363	1920	123272	34355
287	354	44	2r1r1k1/5ppp/1p4q1/pP1np3/P1PpN3/R2P1P2/2Q3PP/4R1K1 w - - 3 26	99351	0.031039953231811523	4302	4159	271033	259060	57329	3887	253681	81595
288	909	100	8/8/1b6/1P5p/P4kp1/3B4/4K2P/8 w - - 1 54	26111	0.0059201717376708984	2055	1965	48026	45209	9016	1932	45201	13640
289	752	67	5b2/R4kp1/4bp1p/2pp4/4n2N/8/5PPP/B5K1 b - - 5 37	45198	0.012201309204101562	2018	1946	91715	88590	17668	1950	89313	27890
290	357	22	r4rk1/1bp1qpbp/pp2p1p1/n2pPn2/3P1B2/PPN2N2/2PQBPPP/R3R1K1 w - - 3 15	27523	0.00989532470703125	925	888	86310	78373	5024	709	76523	13703
291	6	43	2r3kr/p5p1/5n2/3p3p/2qN1Pn1/P1B1PQ2/1PP5/2KR3R b - - 0 25	42656	0.01413416862487793	1002	966	85785	78937	6548	809	77680	12687
292	57	56	6k1/1p3ppp/2p1n3/r3B3/7P/2P2PP1/2PK4/3R4 w - - 3 32	101974	0.026112079620361328	6660	6518	254718	248622	87907	6518	249603	109385
293	78	74	8/1R6/p5k1/3p1p2/3P3p/2b4P/6P1/6K1 w - - 1 41	13441	0.0028090476989746094	741	725	23624	21614	2626	703	22909	4903
294	452	35	r4rk1/1b1q2bp/4ppp1/Rp6/NPpPpPN1/4P3/1BPQ2PP/5RK1 b - - 0 21	63873	0.017375946044921875	1306	1277	119492	113450	9870	1264	116458	15915
295	833	128	8/8/4k1pp/1p6/p1p3PP/P1P1r3/1P3R1K/8 w - - 1 68	26741	0.00570988655090332	1366	1310	38204	36178	8253	1221	35172	11941
296	816	48	r5k1/p1R2p1p/1p2p3/1Pb5/7R/4P1P1/P2n1K1P/8 w - - 1 28	43205	0.01137232780456543	1503	1453	77674	73387	8838	1374	73811	13843
297	293	28	r3r1k1/1pq2ppp/p1n2n2/2p5/2Pp2b1/N2P1NP1/PP1QBP1P/R3R1K1 w - - 5 18	72929	0.022188663482666016	1829	1772	164879	157392	18494	1717	156249	27381
298	553	50	1r3r1k/p2q1pb1/2p4p/4P2p/P2B4/2Q4P/1P2N1P1/R5K1 w - - 3 29	171984	0.04928159713745117	3455	3269	297110	284571	50885	3008	277238	70834
299	45	77	8/4kpp1/p3r2p/1p1p4/4n1P1/2P2K1P/1P6/R4B2 b - - 8 42	57679	0.015195131301879883	3331	3251	115680	109916	22325	2984	109924	28154
300	229	38	1k2r3/pppq1p1Q/3b3p/5p2/1P6/P4BP1/5PKP/2R5 w - - 0 23	147177	0.05218672752380371	3633	3478	332968	319976	66411	3387	319406	89922
301	562	75	3r2k1/5pp1/8/1Nn1p2p/P3N2P/5PP1/2n3K1/1R6 b - - 4 41	42127	0.012046337127685547	2321	2278	96500	91878	14223	2190	91648	22208
302	858	28	rnb1k1r1/1p2q1bp/6p1/4pp2/P1Ppn3/1N1B1N1P/PBQ2PP1/R4RK1 w q - 2 18	118930	0.045609235763549805	1921	1809	262161	247723	26527	1782	248853	47012
303	364	64	4r1k1/5ppp/p7/4P3/4Q3/1P4P1/P4P1P/3qB1K1 w - - 5 36	52227	0.01562356948852539	1866	1765	117936	111648	24895	1669	108464	34597
304	694	92	1r3r2/4k3/1p1p3p/pRpPp1pP/P3P1P1/5P2/1P3K2/2R5 w - - 7 50	91243	0.02364325523376465	5918	5739	176307	170257	67852	5706	170682	77228
305	119	61	2N3k1/6pp/p1b2p2/2p5/2P4P/3K2P1/P4P2/8 b - - 2 34	15970	0.004286289215087891	1220	1130	31805	28732	4468	990	27760	6737
306	726	36	3r1rk1/2q1bppp/p1p5/2P1pP1b/N3Q3/2B5/PP4PP/2R2R1K w - - 1 22	37904	0.013176441192626953	1138	1123	109469	102030	12021	947	100502	19558
307	424	102	4rR2/3bP3/8/8/1B2p2p/4P2k/3K4/8 w - - 6 55	30367	0.007613658905029297	1926	1867	55232	51337	9122	1671	50745	13267
308	921	45	1r2r1k1/1q2bp1p/p5p1/3b4/2pB1Pn1/P1P3NP/BP1Q2P1/3RR1K1 b - - 0 26	92140	0.03142952919006348	1278	1214	166740	148482	16658	1252	161914	22536
309	672	69	8/6pp/4p2k/rB2P3/pR5P/Pb2P3/5PK1/8 b - - 6 38	75407	0.020330190658569336	3919	3839	128304	125453	35946	3825	125448	45091
310	997	102	r4k2/1b3p1B/2p1p2p/1p2P2P/r2P4/P1R3R1/3K4/8 w - - 8 55	31845	0.00856328010559082	1127	1069	59247	51700	6595	1052	57604	11308
311	484	35	r1br2k1/1p5p/2p3p1/p4p2/4P3/PR4P1/5PBP/1R4K1 b - - 0 21	91500	0.02804279327392578	4212	4095	236171	229152	55368	3995	227635	69654
312	721	49	2rn2k1/1p2b3/pB4pp/4p3/1P1pP3/P2P4/4N1PP/2R3K1 b - - 2 28	86283	0.023295164108276367	4951	4849	187216	181840	45817	4876	183932	63022
313	5	40	1r1q2k1/1pbn1pp1/pr5p/7Q/1P1PP3/5P2/P2BN1P1/2R1K2R w - - 0 24	147138	0.05444812774658203	3980	3782	363561	349709	96402	3549	346349	117336
314	147	45	2rq1rk1/3n1ppp/np2p3/p2pP3/BP1N1Q2/P1P2P1P/6P1/2R1R1K1 b - - 0 26	149072	0.053885459899902344	2852	2720	265008	256521	65473	2698	252719	68668
315	48	29	1n3rk1/1rq2pp1/2pb3p/2Pp1p2/P2Pn3/4PN2/2QN1PPP/1R3RK1 b - - 0 18	54253	0.01660442352294922	897	880	109123	97989	7915	888	106827	15893
316	653	54	2r1br2/2p3k1/p3p2p/1p1pPpp1/8/P1P1P1PP/1P2BP2/R2R2K1 w - - 5 31	133284	0.03750014305114746	9713	9452	399126	387629	118539	9323	386266	162329
317	878	47	2rr2k1/1p1q1ppp/1bb1p3/p3P3/P1RP1P2/3B1N2/1P4PP/2R2Q1K b - - 8 27	56690	0.016022920608520508	1057	1038	98420	93974	9412	863	90367	13867
318	844	53	2r2b1k/1p5p/p3p1p1/P3P3/2n1P3/2BP1N2/6PP/1R5K b - - 0 30	22258	0.005995988845825195	811	767	47200	42018	4574	753	43683	7099
319	523	44	4k3/ppr1pp2/6p1/4p3/1P2n3/P3P1P1/3NKPb1/R1B5 w - - 1 26	64997	0.016759395599365234	3423	3341	137557	133759	30024	3260	131325	41790
320	804	46	3r1rk1/qpp1n2p/p4bp1/2PpN1N1/1P1P1P1n/P7/1B4QP/4RR1K w - - 4 27	108053	0.035099029541015625	3296	3228	262422	251876	45475	3178	257212	57371
321	657	149	B7/3b4/8/8/5k1p/6p1/6P1/5K2 b - - 43 78	24045	0.005003213882446289	2293	2242	40422	38332	9532	2091	38870	11568
322	799	117	k7/6R1/3B2p1/1p4P1/2b5/2r5/8/1K6 b - - 0 62	43125	0.010356664657592773	3012	2948	89801	86863	19293	2889	87426	28675
323	85	63	2r4k/1p2p3/p2p3p/3PnR1P/2p1P1r1/P1N1R1p1/1PP3P1/6K1 b - - 1 35	56712	0.015397310256958008	2035	1955	116504	109669	20029	1799	109136	28501
324	766	38	r5k1/1b3pp1/pPp4p/1p4r1/3pPq2/P2B2P1/1PQ2P1P/R4RK1 w - - 1 23	61644	0.01833629608154297	1777	1722	137015	130972	24103	1449	122779	25747
325	568	48	4r1kr/1p3p2/pq1b2p1/2pP1pP1/Pn3P2/1P2P2P/3QN1B1/R3R1K1 w - - 1 28	87940	0.031286001205444336	3319	3194	232581	222964	48047	3100	222570	72456
326	755	59	r3r1k1/1p1b1pp1/pq1p1n1p/1P2pP2/P1PpP3/1Q1Pb1PP/1BN1B1K1/R4R2 b - - 12 33	39837	0.013198614120483398	1116	1070	104566	95807	6933	1079	101308	13346
